Year,Month,Day,Hour,Price1,Price2,Datetime,Country
2023,4.0,15.0,14.0,1.5,1.5,2023-04-15 13:00:00,Spain
2023,4.0,15.0,15.0,1.5,1.5,2023-04-15 14:00:00,Spain
2023,4.0,15.0,16.0,0.1,0.1,2023-04-15 15:00:00,Spain
2023,4.0,15.0,17.0,0.0,0.0,2023-04-15 16:00:00,Spain
2023,4.0,15.0,18.0,0.1,0.1,2023-04-15 17:00:00,Spain
2023,4.0,15.0,19.0,1.5,1.5,2023-04-15 18:00:00,Spain
2023,4.0,15.0,20.0,13.3,13.3,2023-04-15 19:00:00,Spain
2023,4.0,15.0,21.0,38.76,38.76,2023-04-15 20:00:00,Spain
2023,4.0,15.0,22.0,44.28,44.28,2023-04-15 21:00:00,Spain
2023,4.0,15.0,23.0,40.61,40.61,2023-04-15 22:00:00,Spain
2023,4.0,15.0,24.0,38.36,38.36,2023-04-15 23:00:00,Spain
2023,4.0,16.0,1.0,28.28,28.28,2023-04-16 00:00:00,Spain
2023,4.0,16.0,2.0,26.1,26.1,2023-04-16 01:00:00,Spain
2023,4.0,16.0,3.0,24.5,24.5,2023-04-16 02:00:00,Spain
2023,4.0,16.0,4.0,23.72,23.72,2023-04-16 03:00:00,Spain
2023,4.0,16.0,5.0,16.0,16.0,2023-04-16 04:00:00,Spain
2023,4.0,16.0,6.0,20.38,20.38,2023-04-16 05:00:00,Spain
2023,4.0,16.0,7.0,23.0,23.0,2023-04-16 06:00:00,Spain
2023,4.0,16.0,8.0,24.5,24.5,2023-04-16 07:00:00,Spain
2023,4.0,16.0,9.0,22.15,22.15,2023-04-16 08:00:00,Spain
2023,4.0,16.0,10.0,4.99,4.99,2023-04-16 09:00:00,Spain
2023,4.0,16.0,11.0,1.5,1.5,2023-04-16 10:00:00,Spain
2023,4.0,16.0,12.0,30.38,0.0,2023-04-16 11:00:00,Spain
2023,4.0,16.0,13.0,38.28,0.0,2023-04-16 12:00:00,Spain
2023,4.0,16.0,14.0,40.0,0.0,2023-04-16 13:00:00,Spain
2023,4.0,16.0,15.0,38.28,0.0,2023-04-16 14:00:00,Spain
2023,4.0,16.0,16.0,24.14,0.0,2023-04-16 15:00:00,Spain
2023,4.0,16.0,17.0,24.14,0.0,2023-04-16 16:00:00,Spain
2023,4.0,16.0,18.0,24.14,0.0,2023-04-16 17:00:00,Spain
2023,4.0,16.0,19.0,24.14,1.5,2023-04-16 18:00:00,Spain
2023,4.0,16.0,20.0,25.0,25.0,2023-04-16 19:00:00,Spain
2023,4.0,16.0,21.0,75.0,75.0,2023-04-16 20:00:00,Spain
2023,4.0,16.0,22.0,127.85,127.85,2023-04-16 21:00:00,Spain
2023,4.0,16.0,23.0,110.17,110.17,2023-04-16 22:00:00,Spain
2023,4.0,16.0,24.0,55.22,55.22,2023-04-16 23:00:00,Spain
2023,4.0,17.0,1.0,86.03,86.03,2023-04-17 00:00:00,Spain
2023,4.0,17.0,2.0,81.87,81.87,2023-04-17 01:00:00,Spain
2023,4.0,17.0,3.0,55.0,55.0,2023-04-17 02:00:00,Spain
2023,4.0,17.0,4.0,45.0,45.0,2023-04-17 03:00:00,Spain
2023,4.0,17.0,5.0,45.0,45.0,2023-04-17 04:00:00,Spain
2023,4.0,17.0,6.0,55.0,55.0,2023-04-17 05:00:00,Spain
2023,4.0,17.0,7.0,83.96,83.96,2023-04-17 06:00:00,Spain
2023,4.0,17.0,8.0,110.0,110.0,2023-04-17 07:00:00,Spain
2023,4.0,17.0,9.0,104.22,104.22,2023-04-17 08:00:00,Spain
2023,4.0,17.0,10.0,82.75,82.75,2023-04-17 09:00:00,Spain
2023,4.0,17.0,11.0,41.73,41.73,2023-04-17 10:00:00,Spain
2023,4.0,17.0,12.0,44.24,41.02,2023-04-17 11:00:00,Spain
2023,4.0,17.0,13.0,49.41,40.63,2023-04-17 12:00:00,Spain
2023,4.0,17.0,14.0,51.77,40.02,2023-04-17 13:00:00,Spain
2023,4.0,17.0,15.0,58.03,35.0,2023-04-17 14:00:00,Spain
2023,4.0,17.0,16.0,86.09,25.0,2023-04-17 15:00:00,Spain
2023,4.0,17.0,17.0,86.09,25.0,2023-04-17 16:00:00,Spain
2023,4.0,17.0,18.0,86.09,25.0,2023-04-17 17:00:00,Spain
2023,4.0,17.0,19.0,88.3,39.73,2023-04-17 18:00:00,Spain
2023,4.0,17.0,20.0,86.09,86.09,2023-04-17 19:00:00,Spain
2023,4.0,17.0,21.0,125.12,125.12,2023-04-17 20:00:00,Spain
2023,4.0,17.0,22.0,134.25,134.25,2023-04-17 21:00:00,Spain
2023,4.0,17.0,23.0,104.22,104.22,2023-04-17 22:00:00,Spain
2023,4.0,17.0,24.0,88.3,88.3,2023-04-17 23:00:00,Spain
2023,4.0,18.0,1.0,105.31,105.31,2023-04-18 00:00:00,Spain
2023,4.0,18.0,2.0,81.99,81.99,2023-04-18 01:00:00,Spain
2023,4.0,18.0,3.0,75.62,75.62,2023-04-18 02:00:00,Spain
2023,4.0,18.0,4.0,75.62,75.62,2023-04-18 03:00:00,Spain
2023,4.0,18.0,5.0,75.62,75.62,2023-04-18 04:00:00,Spain
2023,4.0,18.0,6.0,101.27,101.27,2023-04-18 05:00:00,Spain
2023,4.0,18.0,7.0,100.35,100.35,2023-04-18 06:00:00,Spain
2023,4.0,18.0,8.0,122.26,122.26,2023-04-18 07:00:00,Spain
2023,4.0,18.0,9.0,123.0,123.0,2023-04-18 08:00:00,Spain
2023,4.0,18.0,10.0,106.16,106.16,2023-04-18 09:00:00,Spain
2023,4.0,18.0,11.0,75.2,75.2,2023-04-18 10:00:00,Spain
2023,4.0,18.0,12.0,75.98,75.98,2023-04-18 11:00:00,Spain
2023,4.0,18.0,13.0,78.1,78.1,2023-04-18 12:00:00,Spain
2023,4.0,18.0,14.0,80.0,80.0,2023-04-18 13:00:00,Spain
2023,4.0,18.0,15.0,78.0,78.0,2023-04-18 14:00:00,Spain
2023,4.0,18.0,16.0,98.69,74.74,2023-04-18 15:00:00,Spain
2023,4.0,18.0,17.0,98.69,74.74,2023-04-18 16:00:00,Spain
2023,4.0,18.0,18.0,98.69,85.0,2023-04-18 17:00:00,Spain
2023,4.0,18.0,19.0,98.69,81.5,2023-04-18 18:00:00,Spain
2023,4.0,18.0,20.0,119.88,119.88,2023-04-18 19:00:00,Spain
2023,4.0,18.0,21.0,137.1,137.1,2023-04-18 20:00:00,Spain
2023,4.0,18.0,22.0,141.4,141.4,2023-04-18 21:00:00,Spain
2023,4.0,18.0,23.0,128.32,128.32,2023-04-18 22:00:00,Spain
2023,4.0,18.0,24.0,111.41,111.41,2023-04-18 23:00:00,Spain
2023,4.0,19.0,1.0,127.54,127.54,2023-04-19 00:00:00,Spain
2023,4.0,19.0,2.0,116.8,116.8,2023-04-19 01:00:00,Spain
2023,4.0,19.0,3.0,105.71,105.71,2023-04-19 02:00:00,Spain
2023,4.0,19.0,4.0,105.71,105.71,2023-04-19 03:00:00,Spain
2023,4.0,19.0,5.0,104.86,104.86,2023-04-19 04:00:00,Spain
2023,4.0,19.0,6.0,105.87,105.87,2023-04-19 05:00:00,Spain
2023,4.0,19.0,7.0,130.0,130.0,2023-04-19 06:00:00,Spain
2023,4.0,19.0,8.0,139.1,139.1,2023-04-19 07:00:00,Spain
2023,4.0,19.0,9.0,141.4,141.4,2023-04-19 08:00:00,Spain
2023,4.0,19.0,10.0,133.26,133.26,2023-04-19 09:00:00,Spain
2023,4.0,19.0,11.0,108.26,108.26,2023-04-19 10:00:00,Spain
2023,4.0,19.0,12.0,97.16,97.16,2023-04-19 11:00:00,Spain
2023,4.0,19.0,13.0,93.9,93.9,2023-04-19 12:00:00,Spain
2023,4.0,19.0,14.0,89.64,89.64,2023-04-19 13:00:00,Spain
2023,4.0,19.0,15.0,89.48,89.48,2023-04-19 14:00:00,Spain
2023,4.0,19.0,16.0,89.42,88.68,2023-04-19 15:00:00,Spain
2023,4.0,19.0,17.0,89.42,88.58,2023-04-19 16:00:00,Spain
2023,4.0,19.0,18.0,89.64,89.64,2023-04-19 17:00:00,Spain
2023,4.0,19.0,19.0,105.31,105.31,2023-04-19 18:00:00,Spain
2023,4.0,19.0,20.0,122.25,122.25,2023-04-19 19:00:00,Spain
2023,4.0,19.0,21.0,135.86,135.86,2023-04-19 20:00:00,Spain
2023,4.0,19.0,22.0,145.0,145.0,2023-04-19 21:00:00,Spain
2023,4.0,19.0,23.0,134.11,134.11,2023-04-19 22:00:00,Spain
2023,4.0,19.0,24.0,125.33,125.33,2023-04-19 23:00:00,Spain
2023,4.0,20.0,1.0,126.0,126.0,2023-04-20 00:00:00,Spain
2023,4.0,20.0,2.0,122.03,122.03,2023-04-20 01:00:00,Spain
2023,4.0,20.0,3.0,123.61,123.61,2023-04-20 02:00:00,Spain
2023,4.0,20.0,4.0,123.89,123.89,2023-04-20 03:00:00,Spain
2023,4.0,20.0,5.0,125.33,125.33,2023-04-20 04:00:00,Spain
2023,4.0,20.0,6.0,127.22,127.22,2023-04-20 05:00:00,Spain
2023,4.0,20.0,7.0,127.97,127.97,2023-04-20 06:00:00,Spain
2023,4.0,20.0,8.0,144.48,144.48,2023-04-20 07:00:00,Spain
2023,4.0,20.0,9.0,144.7,144.7,2023-04-20 08:00:00,Spain
2023,4.0,20.0,10.0,130.09,130.09,2023-04-20 09:00:00,Spain
2023,4.0,20.0,11.0,100.9,100.9,2023-04-20 10:00:00,Spain
2023,4.0,20.0,12.0,90.75,87.73,2023-04-20 11:00:00,Spain
2023,4.0,20.0,13.0,90.74,80.0,2023-04-20 12:00:00,Spain
2023,4.0,20.0,14.0,85.07,74.87,2023-04-20 13:00:00,Spain
2023,4.0,20.0,15.0,84.67,53.6,2023-04-20 14:00:00,Spain
2023,4.0,20.0,16.0,84.47,50.36,2023-04-20 15:00:00,Spain
2023,4.0,20.0,17.0,84.47,49.87,2023-04-20 16:00:00,Spain
2023,4.0,20.0,18.0,84.67,51.07,2023-04-20 17:00:00,Spain
2023,4.0,20.0,19.0,84.67,75.27,2023-04-20 18:00:00,Spain
2023,4.0,20.0,20.0,123.26,123.26,2023-04-20 19:00:00,Spain
2023,4.0,20.0,21.0,147.42,147.42,2023-04-20 20:00:00,Spain
2023,4.0,20.0,22.0,145.33,145.33,2023-04-20 21:00:00,Spain
2023,4.0,20.0,23.0,134.37,134.37,2023-04-20 22:00:00,Spain
2023,4.0,20.0,24.0,129.44,129.44,2023-04-20 23:00:00,Spain
2023,4.0,21.0,1.0,122.5,122.5,2023-04-21 00:00:00,Spain
2023,4.0,21.0,2.0,112.39,112.39,2023-04-21 01:00:00,Spain
2023,4.0,21.0,3.0,117.6,117.6,2023-04-21 02:00:00,Spain
2023,4.0,21.0,4.0,119.84,119.84,2023-04-21 03:00:00,Spain
2023,4.0,21.0,5.0,115.01,115.01,2023-04-21 04:00:00,Spain
2023,4.0,21.0,6.0,115.0,115.0,2023-04-21 05:00:00,Spain
2023,4.0,21.0,7.0,127.5,127.5,2023-04-21 06:00:00,Spain
2023,4.0,21.0,8.0,141.54,141.54,2023-04-21 07:00:00,Spain
2023,4.0,21.0,9.0,145.99,145.99,2023-04-21 08:00:00,Spain
2023,4.0,21.0,10.0,120.18,120.18,2023-04-21 09:00:00,Spain
2023,4.0,21.0,11.0,128.13,128.13,2023-04-21 10:00:00,Spain
2023,4.0,21.0,12.0,109.29,109.29,2023-04-21 11:00:00,Spain
2023,4.0,21.0,13.0,95.49,95.49,2023-04-21 12:00:00,Spain
2023,4.0,21.0,14.0,55.44,55.44,2023-04-21 13:00:00,Spain
2023,4.0,21.0,15.0,40.1,40.1,2023-04-21 14:00:00,Spain
2023,4.0,21.0,16.0,29.11,29.11,2023-04-21 15:00:00,Spain
2023,4.0,21.0,17.0,25.0,25.0,2023-04-21 16:00:00,Spain
2023,4.0,21.0,18.0,29.61,29.61,2023-04-21 17:00:00,Spain
2023,4.0,21.0,19.0,49.31,49.31,2023-04-21 18:00:00,Spain
2023,4.0,21.0,20.0,95.49,95.49,2023-04-21 19:00:00,Spain
2023,4.0,21.0,21.0,134.71,134.71,2023-04-21 20:00:00,Spain
2023,4.0,21.0,22.0,135.51,135.51,2023-04-21 21:00:00,Spain
2023,4.0,21.0,23.0,133.71,133.71,2023-04-21 22:00:00,Spain
2023,4.0,21.0,24.0,123.1,123.1,2023-04-21 23:00:00,Spain
2023,4.0,22.0,1.0,122.01,122.01,2023-04-22 00:00:00,Spain
2023,4.0,22.0,2.0,101.95,101.95,2023-04-22 01:00:00,Spain
2023,4.0,22.0,3.0,103.57,103.57,2023-04-22 02:00:00,Spain
2023,4.0,22.0,4.0,93.17,93.17,2023-04-22 03:00:00,Spain
2023,4.0,22.0,5.0,91.33,91.33,2023-04-22 04:00:00,Spain
2023,4.0,22.0,6.0,96.03,96.03,2023-04-22 05:00:00,Spain
2023,4.0,22.0,7.0,100.0,100.0,2023-04-22 06:00:00,Spain
2023,4.0,22.0,8.0,106.95,106.95,2023-04-22 07:00:00,Spain
2023,4.0,22.0,9.0,109.18,109.18,2023-04-22 08:00:00,Spain
2023,4.0,22.0,10.0,107.28,107.28,2023-04-22 09:00:00,Spain
2023,4.0,22.0,11.0,77.61,77.61,2023-04-22 10:00:00,Spain
2023,4.0,22.0,12.0,69.61,69.61,2023-04-22 11:00:00,Spain
2023,4.0,22.0,13.0,51.0,51.0,2023-04-22 12:00:00,Spain
2023,4.0,22.0,14.0,34.84,34.84,2023-04-22 13:00:00,Spain
2023,4.0,22.0,15.0,22.56,22.56,2023-04-22 14:00:00,Spain
2023,4.0,22.0,16.0,10.0,10.0,2023-04-22 15:00:00,Spain
2023,4.0,22.0,17.0,4.16,4.16,2023-04-22 16:00:00,Spain
2023,4.0,22.0,18.0,4.17,4.17,2023-04-22 17:00:00,Spain
2023,4.0,22.0,19.0,31.0,31.0,2023-04-22 18:00:00,Spain
2023,4.0,22.0,20.0,73.6,73.6,2023-04-22 19:00:00,Spain
2023,4.0,22.0,21.0,129.27,129.27,2023-04-22 20:00:00,Spain
2023,4.0,22.0,22.0,128.45,128.45,2023-04-22 21:00:00,Spain
2023,4.0,22.0,23.0,121.27,121.27,2023-04-22 22:00:00,Spain
2023,4.0,22.0,24.0,101.64,101.64,2023-04-22 23:00:00,Spain
2023,4.0,23.0,1.0,108.0,108.0,2023-04-23 00:00:00,Spain
2023,4.0,23.0,2.0,97.52,97.52,2023-04-23 01:00:00,Spain
2023,4.0,23.0,3.0,95.02,95.02,2023-04-23 02:00:00,Spain
2023,4.0,23.0,4.0,89.44,89.44,2023-04-23 03:00:00,Spain
2023,4.0,23.0,5.0,86.67,86.67,2023-04-23 04:00:00,Spain
2023,4.0,23.0,6.0,76.61,76.61,2023-04-23 05:00:00,Spain
2023,4.0,23.0,7.0,75.1,75.1,2023-04-23 06:00:00,Spain
2023,4.0,23.0,8.0,65.0,65.0,2023-04-23 07:00:00,Spain
2023,4.0,23.0,9.0,50.0,50.0,2023-04-23 08:00:00,Spain
2023,4.0,23.0,10.0,6.1,6.1,2023-04-23 09:00:00,Spain
2023,4.0,23.0,11.0,0.0,0.0,2023-04-23 10:00:00,Spain
2023,4.0,23.0,12.0,0.0,0.0,2023-04-23 11:00:00,Spain
2023,4.0,23.0,13.0,1.5,1.5,2023-04-23 12:00:00,Spain
2023,4.0,23.0,14.0,1.5,1.5,2023-04-23 13:00:00,Spain
2023,4.0,23.0,15.0,0.0,0.0,2023-04-23 14:00:00,Spain
2023,4.0,23.0,16.0,0.0,0.0,2023-04-23 15:00:00,Spain
2023,4.0,23.0,17.0,0.0,0.0,2023-04-23 16:00:00,Spain
2023,4.0,23.0,18.0,0.0,0.0,2023-04-23 17:00:00,Spain
2023,4.0,23.0,19.0,0.0,0.0,2023-04-23 18:00:00,Spain
2023,4.0,23.0,20.0,3.23,3.23,2023-04-23 19:00:00,Spain
2023,4.0,23.0,21.0,88.0,88.0,2023-04-23 20:00:00,Spain
2023,4.0,23.0,22.0,125.02,125.02,2023-04-23 21:00:00,Spain
2023,4.0,23.0,23.0,120.0,120.0,2023-04-23 22:00:00,Spain
2023,4.0,23.0,24.0,109.84,109.84,2023-04-23 23:00:00,Spain
2023,4.0,24.0,1.0,90.0,90.0,2023-04-24 00:00:00,Spain
2023,4.0,24.0,2.0,91.8,91.8,2023-04-24 01:00:00,Spain
2023,4.0,24.0,3.0,91.82,91.82,2023-04-24 02:00:00,Spain
2023,4.0,24.0,4.0,93.4,93.4,2023-04-24 03:00:00,Spain
2023,4.0,24.0,5.0,100.88,100.88,2023-04-24 04:00:00,Spain
2023,4.0,24.0,6.0,105.0,105.0,2023-04-24 05:00:00,Spain
2023,4.0,24.0,7.0,115.46,115.46,2023-04-24 06:00:00,Spain
2023,4.0,24.0,8.0,133.8,133.8,2023-04-24 07:00:00,Spain
2023,4.0,24.0,9.0,135.0,135.0,2023-04-24 08:00:00,Spain
2023,4.0,24.0,10.0,126.92,126.92,2023-04-24 09:00:00,Spain
2023,4.0,24.0,11.0,91.76,91.76,2023-04-24 10:00:00,Spain
2023,4.0,24.0,12.0,75.97,75.97,2023-04-24 11:00:00,Spain
2023,4.0,24.0,13.0,65.89,65.89,2023-04-24 12:00:00,Spain
2023,4.0,24.0,14.0,64.41,60.11,2023-04-24 13:00:00,Spain
2023,4.0,24.0,15.0,63.6,58.21,2023-04-24 14:00:00,Spain
2023,4.0,24.0,16.0,64.61,25.0,2023-04-24 15:00:00,Spain
2023,4.0,24.0,17.0,64.61,25.0,2023-04-24 16:00:00,Spain
2023,4.0,24.0,18.0,64.61,49.81,2023-04-24 17:00:00,Spain
2023,4.0,24.0,19.0,64.61,64.61,2023-04-24 18:00:00,Spain
2023,4.0,24.0,20.0,87.71,87.71,2023-04-24 19:00:00,Spain
2023,4.0,24.0,21.0,135.97,135.97,2023-04-24 20:00:00,Spain
2023,4.0,24.0,22.0,136.55,136.55,2023-04-24 21:00:00,Spain
2023,4.0,24.0,23.0,130.0,130.0,2023-04-24 22:00:00,Spain
2023,4.0,24.0,24.0,119.15,119.15,2023-04-24 23:00:00,Spain
2023,4.0,25.0,1.0,127.39,127.39,2023-04-25 00:00:00,Spain
2023,4.0,25.0,2.0,123.56,123.56,2023-04-25 01:00:00,Spain
2023,4.0,25.0,3.0,110.0,110.0,2023-04-25 02:00:00,Spain
2023,4.0,25.0,4.0,96.03,96.03,2023-04-25 03:00:00,Spain
2023,4.0,25.0,5.0,91.75,91.75,2023-04-25 04:00:00,Spain
2023,4.0,25.0,6.0,97.35,97.35,2023-04-25 05:00:00,Spain
2023,4.0,25.0,7.0,121.6,121.6,2023-04-25 06:00:00,Spain
2023,4.0,25.0,8.0,134.1,134.1,2023-04-25 07:00:00,Spain
2023,4.0,25.0,9.0,130.18,130.18,2023-04-25 08:00:00,Spain
2023,4.0,25.0,10.0,95.0,95.0,2023-04-25 09:00:00,Spain
2023,4.0,25.0,11.0,79.81,79.81,2023-04-25 10:00:00,Spain
2023,4.0,25.0,12.0,67.51,67.51,2023-04-25 11:00:00,Spain
2023,4.0,25.0,13.0,60.21,60.21,2023-04-25 12:00:00,Spain
2023,4.0,25.0,14.0,60.01,60.01,2023-04-25 13:00:00,Spain
2023,4.0,25.0,15.0,49.95,49.95,2023-04-25 14:00:00,Spain
2023,4.0,25.0,16.0,56.67,20.1,2023-04-25 15:00:00,Spain
2023,4.0,25.0,17.0,56.57,20.0,2023-04-25 16:00:00,Spain
2023,4.0,25.0,18.0,65.0,25.0,2023-04-25 17:00:00,Spain
2023,4.0,25.0,19.0,69.0,59.11,2023-04-25 18:00:00,Spain
2023,4.0,25.0,20.0,81.1,81.1,2023-04-25 19:00:00,Spain
2023,4.0,25.0,21.0,133.95,133.95,2023-04-25 20:00:00,Spain
2023,4.0,25.0,22.0,141.54,141.54,2023-04-25 21:00:00,Spain
2023,4.0,25.0,23.0,137.53,137.53,2023-04-25 22:00:00,Spain
2023,4.0,25.0,24.0,120.0,120.0,2023-04-25 23:00:00,Spain
2023,4.0,26.0,1.0,106.79,106.79,2023-04-26 00:00:00,Spain
2023,4.0,26.0,2.0,99.91,99.91,2023-04-26 01:00:00,Spain
2023,4.0,26.0,3.0,94.58,94.58,2023-04-26 02:00:00,Spain
2023,4.0,26.0,4.0,93.98,93.98,2023-04-26 03:00:00,Spain
2023,4.0,26.0,5.0,93.33,93.33,2023-04-26 04:00:00,Spain
2023,4.0,26.0,6.0,101.9,101.9,2023-04-26 05:00:00,Spain
2023,4.0,26.0,7.0,125.16,125.16,2023-04-26 06:00:00,Spain
2023,4.0,26.0,8.0,139.91,139.91,2023-04-26 07:00:00,Spain
2023,4.0,26.0,9.0,141.53,141.53,2023-04-26 08:00:00,Spain
2023,4.0,26.0,10.0,126.0,126.0,2023-04-26 09:00:00,Spain
2023,4.0,26.0,11.0,117.81,117.81,2023-04-26 10:00:00,Spain
2023,4.0,26.0,12.0,107.0,107.0,2023-04-26 11:00:00,Spain
2023,4.0,26.0,13.0,94.99,94.99,2023-04-26 12:00:00,Spain
2023,4.0,26.0,14.0,91.79,91.79,2023-04-26 13:00:00,Spain
2023,4.0,26.0,15.0,87.04,87.04,2023-04-26 14:00:00,Spain
2023,4.0,26.0,16.0,80.95,80.95,2023-04-26 15:00:00,Spain
2023,4.0,26.0,17.0,79.47,79.47,2023-04-26 16:00:00,Spain
2023,4.0,26.0,18.0,83.0,83.0,2023-04-26 17:00:00,Spain
2023,4.0,26.0,19.0,87.04,87.04,2023-04-26 18:00:00,Spain
2023,4.0,26.0,20.0,122.01,122.01,2023-04-26 19:00:00,Spain
2023,4.0,26.0,21.0,135.29,135.29,2023-04-26 20:00:00,Spain
2023,4.0,26.0,22.0,146.12,146.12,2023-04-26 21:00:00,Spain
2023,4.0,26.0,23.0,133.54,133.54,2023-04-26 22:00:00,Spain
2023,4.0,26.0,24.0,120.48,120.48,2023-04-26 23:00:00,Spain
2023,4.0,27.0,1.0,113.69,113.69,2023-04-27 00:00:00,Spain
2023,4.0,27.0,2.0,113.69,113.69,2023-04-27 01:00:00,Spain
2023,4.0,27.0,3.0,105.0,105.0,2023-04-27 02:00:00,Spain
2023,4.0,27.0,4.0,100.0,100.0,2023-04-27 03:00:00,Spain
2023,4.0,27.0,5.0,105.0,105.0,2023-04-27 04:00:00,Spain
2023,4.0,27.0,6.0,106.8,106.8,2023-04-27 05:00:00,Spain
2023,4.0,27.0,7.0,123.39,123.39,2023-04-27 06:00:00,Spain
2023,4.0,27.0,8.0,142.58,142.58,2023-04-27 07:00:00,Spain
2023,4.0,27.0,9.0,135.41,135.41,2023-04-27 08:00:00,Spain
2023,4.0,27.0,10.0,113.18,113.18,2023-04-27 09:00:00,Spain
2023,4.0,27.0,11.0,96.99,96.99,2023-04-27 10:00:00,Spain
2023,4.0,27.0,12.0,92.5,92.5,2023-04-27 11:00:00,Spain
2023,4.0,27.0,13.0,94.0,94.0,2023-04-27 12:00:00,Spain
2023,4.0,27.0,14.0,91.0,91.0,2023-04-27 13:00:00,Spain
2023,4.0,27.0,15.0,88.74,88.74,2023-04-27 14:00:00,Spain
2023,4.0,27.0,16.0,86.48,86.48,2023-04-27 15:00:00,Spain
2023,4.0,27.0,17.0,86.48,86.48,2023-04-27 16:00:00,Spain
2023,4.0,27.0,18.0,91.12,91.12,2023-04-27 17:00:00,Spain
2023,4.0,27.0,19.0,99.99,99.99,2023-04-27 18:00:00,Spain
2023,4.0,27.0,20.0,117.35,117.35,2023-04-27 19:00:00,Spain
2023,4.0,27.0,21.0,129.8,129.8,2023-04-27 20:00:00,Spain
2023,4.0,27.0,22.0,138.01,138.01,2023-04-27 21:00:00,Spain
2023,4.0,27.0,23.0,126.0,126.0,2023-04-27 22:00:00,Spain
2023,4.0,27.0,24.0,120.0,120.0,2023-04-27 23:00:00,Spain
2023,4.0,28.0,1.0,120.0,120.0,2023-04-28 00:00:00,Spain
2023,4.0,28.0,2.0,115.27,115.27,2023-04-28 01:00:00,Spain
2023,4.0,28.0,3.0,98.7,98.7,2023-04-28 02:00:00,Spain
2023,4.0,28.0,4.0,113.69,113.69,2023-04-28 03:00:00,Spain
2023,4.0,28.0,5.0,92.0,92.0,2023-04-28 04:00:00,Spain
2023,4.0,28.0,6.0,98.19,98.19,2023-04-28 05:00:00,Spain
2023,4.0,28.0,7.0,110.0,110.0,2023-04-28 06:00:00,Spain
2023,4.0,28.0,8.0,123.74,123.74,2023-04-28 07:00:00,Spain
2023,4.0,28.0,9.0,126.38,126.38,2023-04-28 08:00:00,Spain
2023,4.0,28.0,10.0,120.0,120.0,2023-04-28 09:00:00,Spain
2023,4.0,28.0,11.0,112.81,112.81,2023-04-28 10:00:00,Spain
2023,4.0,28.0,12.0,105.83,105.83,2023-04-28 11:00:00,Spain
2023,4.0,28.0,13.0,101.72,101.72,2023-04-28 12:00:00,Spain
2023,4.0,28.0,14.0,92.78,92.78,2023-04-28 13:00:00,Spain
2023,4.0,28.0,15.0,86.65,86.65,2023-04-28 14:00:00,Spain
2023,4.0,28.0,16.0,80.0,80.0,2023-04-28 15:00:00,Spain
2023,4.0,28.0,17.0,81.1,81.1,2023-04-28 16:00:00,Spain
2023,4.0,28.0,18.0,91.63,91.63,2023-04-28 17:00:00,Spain
2023,4.0,28.0,19.0,112.0,112.0,2023-04-28 18:00:00,Spain
2023,4.0,28.0,20.0,118.0,118.0,2023-04-28 19:00:00,Spain
2023,4.0,28.0,21.0,126.0,126.0,2023-04-28 20:00:00,Spain
2023,4.0,28.0,22.0,126.93,126.93,2023-04-28 21:00:00,Spain
2023,4.0,28.0,23.0,120.0,120.0,2023-04-28 22:00:00,Spain
2023,4.0,28.0,24.0,116.02,116.02,2023-04-28 23:00:00,Spain
2023,4.0,29.0,1.0,115.59,115.59,2023-04-29 00:00:00,Spain
2023,4.0,29.0,2.0,110.25,110.25,2023-04-29 01:00:00,Spain
2023,4.0,29.0,3.0,106.1,106.1,2023-04-29 02:00:00,Spain
2023,4.0,29.0,4.0,105.0,105.0,2023-04-29 03:00:00,Spain
2023,4.0,29.0,5.0,101.24,101.24,2023-04-29 04:00:00,Spain
2023,4.0,29.0,6.0,102.75,102.75,2023-04-29 05:00:00,Spain
2023,4.0,29.0,7.0,103.24,103.24,2023-04-29 06:00:00,Spain
2023,4.0,29.0,8.0,109.4,109.4,2023-04-29 07:00:00,Spain
2023,4.0,29.0,9.0,115.64,115.64,2023-04-29 08:00:00,Spain
2023,4.0,29.0,10.0,106.61,106.61,2023-04-29 09:00:00,Spain
2023,4.0,29.0,11.0,103.58,103.58,2023-04-29 10:00:00,Spain
2023,4.0,29.0,12.0,92.87,92.87,2023-04-29 11:00:00,Spain
2023,4.0,29.0,13.0,75.41,75.41,2023-04-29 12:00:00,Spain
2023,4.0,29.0,14.0,69.01,69.01,2023-04-29 13:00:00,Spain
2023,4.0,29.0,15.0,43.21,43.21,2023-04-29 14:00:00,Spain
2023,4.0,29.0,16.0,37.65,6.0,2023-04-29 15:00:00,Spain
2023,4.0,29.0,17.0,30.0,4.16,2023-04-29 16:00:00,Spain
2023,4.0,29.0,18.0,30.0,4.16,2023-04-29 17:00:00,Spain
2023,4.0,29.0,19.0,32.6,10.0,2023-04-29 18:00:00,Spain
2023,4.0,29.0,20.0,58.09,58.09,2023-04-29 19:00:00,Spain
2023,4.0,29.0,21.0,114.34,114.34,2023-04-29 20:00:00,Spain
2023,4.0,29.0,22.0,120.0,120.0,2023-04-29 21:00:00,Spain
2023,4.0,29.0,23.0,115.57,115.57,2023-04-29 22:00:00,Spain
2023,4.0,29.0,24.0,110.0,110.0,2023-04-29 23:00:00,Spain
2023,4.0,30.0,1.0,99.28,99.28,2023-04-30 00:00:00,Spain
2023,4.0,30.0,2.0,91.09,91.09,2023-04-30 01:00:00,Spain
